Comment,Target
선택약정만 끝나면 바로 알뜰로 바꾸려고 대기중입니다 그런데 어차피 망은 대형3사 거를 쓰는거기 때문인지 테더링무제한 막힌 거는 똑같더라고요 그래도 꼭 바꾸려는 이유는 원래 저는 제한없이 테더링 사용하고 있었는데 지들 맘대로 계약 조건을 바꿈ㅋㅋㅋㅋㅋ 이런 선례가 어디 있나요?? 진짜 희대의 수퍼 갑이다 단체소송걸고싶네요,0
효도폰(폴더폰[애니콜]) 사용중인데 멀티메세지를 확인할 방법이 있을까요? 구식폰이라 각종 이모티콘을 해석 못해서 수신이 안되는것 같은데ㅜㅜ,0
정말 공감되는게.. 주변에 자급제폰샀다고 하면 기기값 다 내고 왜 자급제 사냐고 뭐라고 하던데 이제 이 영상 보고 그런 사람들 많이 줄겠네요ㅋㅋㅋ 감사합니다.,0
잇섭님 얼마전에 폰을 자급제로 구입해 데이터를 옮기는 과정에 마이그라이션하고 esim설정 뜨길래 그거 누르고 했는데 저는 그냥 유심이고skt 다 옮기고 폰끄고 유심꼈는데 인식을 못합니다 불과 아까부터 잘된 유심이 뭐가 문젠지 몰라 하루종일 머리가 복잡했습니다,0
새학기도 되가는데 이런 컨텐츠 한번 더 해주시면 좋겠네요  개인적으로 궁금한점은 데이터 함께쓰기 모드가 있는가하고  있다면 몇대까지 ? / 추가 기기당 추가 요금은 어떻게 되는지 등이 궁금하네요,0
제가 몇년째 말하고 다니는 걸 시원하게 설명해주시네요..! 좋은 영상 올려주셔서 감사합니다 참고로 본인명의로 핸드폰이 안되시는 분들은  알뜰폰 선불 요금제로 하시면 되니 참고하시길 바랍니다,0
알뜰폰을 1년동안 써오고 있는데 생각보다 고객센터 연결도 금방되고 사용자에 맞게 요금제도 다양해서 정말 강추드려요ㅎㅎ,0
S23 울트라 1TB 사전예약 기간 나오면 사전예액 해서 디프에서 일시불 결제+다이렉트5G 62요금제(선택약정 25%까지)+인터넷 결합 할인 해도 괜찮나요????,0
현재 sk4g요금제(청소년요금제) 로 사용중인데요.자급제로 아이폰13(5g폰)구매후 4g유심 빼서 아이폰13에 넣고 사용가능한가요?4g요금제 계속 이용할수있나요?,0
다른 테크유튜버는 이 자급제 영상을 광고일때만 찍는데 그게 정말 아쉬웠어요 왜냐면 진짜로 자급제로 가는게 효율 더 좋은부분이 많지만 광고라는 점 때문에 사람들이 온전히 받아들이질 않았거든요   하지만 잇섭님께서 이렇게 광고 달지 않고 자급제 좋은점을 알려주니 사람들이 자급제에 대한 장단점을 온전히 받아들이는거같아요!!,0
kt에서 가족할인요금제? 가족 몇명 연결하는 그런 요금제 쓰고있는데 자급제폰으로 바꾸고 유심만 끼우면 요금제와는 상관없나요?,0
그 자급제로 사면 전에 쓰던 휴대폰의 유심이 새폰으로 옮길때 옮겨지는 과정에서  전화번호나 사진등도 같이 옮겨지나요?,0
진짜 예전에 폰 바꿨는데 3년 약정에 통신사도 자기 맘대로 유플러스로 바꿔서 개통해버려서 가족할인도 끊기고 데이터 공유도 못하고 3년을 보낸적이 있습니다ㅠㅠㅠㅠ 사기치는 놈들 다 사라졌으면ㅠㅠ,0
혹시 선택약정25프로 가입하고 쿠팡에서 아이폰14 구입해서 유심만 바꿔써도 아무 문제 없나요????,0
중요한건 요금제를 얼마나 쓰느냐임. 높은 요금제를 쓰면 통신사가 유리 함. 공시지원금도 많이 받고 vip 혜택까지 보니깐 근데 낮은 요금제 쓰면 그냥 자급제 쓰는 게 유리 함. 24개월 통신사 할부수수료내야 하는데 자급제도 요즘 카드할인이나 무이자할부 많이 됨.,0
궁금한건 알뜰폰을 쓰다가 나중에 해외장기로 갈때는 장기정지가 가능한지 그리고 해외에서 갑자기 본인인증 할일있어서 당일에 정지풀어서 잠시 본인문자인증같은걸하고 당일 다시 정지한다면 요금은 어떻게 측정되는지 궁금한데요,0
지난달에 리브엠 199요금제 탑승했는데 ㄹㅇ 만족하면서 쓰고있어요 ㅋㅋ,0
지금 아이폰X를 3년째 쓰고 약정할인25%도 받고 있는 상태인데 아이폰14나오면 자급제+알뜰폰으로 바꾸려고 하고있습니다. 이럴 때 통신사에 전화해서 약정할인 받고있는걸 해지하고 알뜰폰 유심을 껴야하는건가요?,0
회사 통신비 지원이 있습니다. 기기값에서도 사지원 받으려면 핸드폰 요금 청구서에 기기값이 포함되어 았어야 하는데... 이러한 경우 자급제는 불가하고 통신사 통한 구입을 해야할까요? 자급제로 구매할수 있는 방법이 있을까 궁금해요,0
핸드폰 요금 너무 많이 나와서 진짜 스트레스 받았는데 꿀팁 감사해요,0
아직 제 주변에도 자급제 추천하면 모르는 사람이 많았는데 이제 잇섭님 덕에 다들 흑우 안당하겠네요 ㅎㅎ,0
깔끔하게 정리해주셔서 감솨함다~ 자급제 폰 함 사려고 고민중입니다,0
자급제+알뜰폰 조합이 넘사죠 요즘은 추천해 주신 사이트도 알뜰폰 요금제 정리도 잘 되어 있더라구요 ㅎㅎ,0
아이폰11 기간이 끝났서 군대요금제로 입대할때 자동으로 바뀌는걸로 바꿔놓고 기다리고 있는데요 제가 아이폰se2로 바꾸려고 하는데 요금제는 어떻게 해야할지 몰라서요 이럴때는 어떻게 해야하나요? 엘지유플러스,0
제가 샤오미폰을 쓰고있는데 알뜰요금제로 바꿨습니다 KT알뜰요금제로 건물안에서 통화가 안되는경우도 꽤 있지만 제일 심각한건 경기도 광주에선 통화가 안됩니다!전화를 걸면 안테나 인터넷 모든것이 마비가됩니다 통신사에 문의만 5번 했나 결국 마지막 통화에 주파수 문제라고 하더라고요. 중국폰인데다 알뜰요금제는 통화할때 3g로 바뀐다고하더라고요 그때 주파수가 아예 연결이 안된다로 하더라고요. 물론 알뜰요금제를 쓰기전 특정지역에서 샤오미폰이 통신이 안되는 경험을 한적있습니다 공장안에선 잘 안터지더라고요 뭐 그냥 그렇다고요ㅎㅎ넉두리하고 앞으로도 영상 재밌게 보겠습니다ㅎㅎ,0
안녕하세요  알뜰폰으로 바꾸고 싶은데 지금 개통한지 2달정도 됫어요 혹시 알뜰폰유심만구입해서 바꿀수있나요?? 부모님도 알뜰로 바꿀려고 하는데 지금 가족묶어서 할인받고 있는데 옮기게되면  이런 묶음 할인 해지 되는건가요???,0
저는 가족결합하면 알뜰폰만큼 저렴해서 써야할 이유가 없더라구요.. 그래서 자급제로 사서 kt개통해서 쓰고있어요,0
200만이 코앞이네요,0
그럼 디지털 프라자에서 기기를 사고 유심만 기존 폰에서 빼서 꽂으면 그냥 바로 개통이 되는건가요...?아님 확정기변??이걸 해야하는건가요 능지가 좀 딸려버려서...,0
지금 자급제가 아닌 통신사로 핸드폰울 쓰고 있는데 이 유심을 다른 자급제 폰에 바꿔 끼워도 자급제가 되는 건가요 ? 아니면 통신사에서 자급제로 전환(?) 같은걸 해야하나요?,0
통신사의 독과점이 이제는 좀 해소가 되야한다고 봅니다. 독점으로 피해를 보는건 소비자들이니까요.,0
저도 메이저3사 쓰다가 알뜰폰 쓰는데 진짜 너무 좋습니다. 데이터 무제한에 가격은 엄청 저렴하고 합리적인 소비인거 같습니다 단 본인이 가족결합 + 카드할인 + 멤버십포인트 사용 등 이용하는게 많으시면 비추입니다 ㅎㅎ  전자보다 후자가 더 이득입니다.,0
잘 봤어요 정리가 깔끔하세요 알뜰요금제로 얼마전 옮겨서 다음엔 자급제 구입 예정이라 도움이 되었어요,0
통신사에서 5G휴대폰을 새로 개통해도 계속 원래쓰던 LTE요금제를 그대로 쓸수 있나요? 통신사에선 6개월동안(?)은 무조건 5G요금제를 쓰고 나서 넘어가야 된다고 하던데 뭐가 맞는 건가요?,0
본인이 기기값을 완납을 할 예정이고 선택약정을 채택하여 사용할 계획이며 불법보조금을 받을 수 있는 곳에서 개통하고 원래 본인이 고요금제를 사용하고 있고 인터넷+가족할인을 받고 있으시다면 대리점에서 개통하시는게 가장 쌉니다. 그만큼 알뜰폰+자급제 조합이 정말 메리트있죠,0
모두에게 유익하지만 폰팔이 전화에 이용 당하기 쉬운 어르신들에게 적극 추천하고 싶은 영상 ㅠㅜ,0
제가 지금 할아버지 명의의 휴대폰을 쓰고있어서 핸드폰을 바꾸는김에 제 명의로 바꿀려하는데(데이터도 좀 늘리고싶음) 어떻게해야 잘 할수있나요,0
오프닝에 작게 깔리는 정신차려 정신~~!! 웃기다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
메이저 통신사 고요금제로 주는 맴버쉽포인트가 은근 쏠쏠해서 유지했던 이유도 있는데 요샌 코시국으로 혜택도줄고 포인트를 쓸일이 거의 없으니 유지할 이유가 없어지고있어요 ㅠ,0
자급제로 가게되면 기존에 사용했던 핸드폰에 있는 앨범이랑 앱들이랑은 따로 옮겨야 하나요? 유심만 바꿔끼는건 그냥 통화만 가능한건가요?,0
궁금한데요 자급제에 skt 5g 요금제 넣고 할인약정 넣는다면 알뜰 5g쓰는것 보다 괜찮은 거죠?,0
안녕하세요 알뜰폰으로 바꾸고싶은데 저는 LG유플러스에서 티비랑 와이파이를 쓰면서 휴대폰까지 할인? 받고있는데  바꿔도되는걸까요..?,0
궁금한게있는데요!! 위약금이 남아있꺼나 벌로안쓴거도 자급제폰사서 거기로끼면 위약금상관없이 쓸수있나여!!???,0
자급제폰을 온라인에서 구매하고싶은데요 혹시 중고폰일까봐 걱정되는데 괜찮은가요?좀 사이즈작은  폰으로 구입하러고 하는데 어떤게 좋은지 부탁드려요 ^^,0
이게 메이저통신사엔 기기값을 싸게 내주는 것 처럼 보여도 결국 비싼 통신요금으로 더 비싸게 구입하는 경우가 많음 자급제+알뜰요금제가 최강 조합임,0
자급제vs통신사 둘중에 뭐가 좋은지 모든곳을 찾아본것은 아니지만 찾아보고 찾아봤는데 딱 잇섭 영상을 보니 모든게 해결이 됬네요 자급제를 구매를 할려고 했는데 뭔가 찝찝 했지만 이 영상을 보니 마음이 싹 가시는 느낌이예요!! 감사합니다!!,0
알뜰요금제 데이터 쉐어링가능한거죠? 알아봐야겠네요.,0
자급제로 핸드폰만 사서 기존의 요금제로 사용이 가능한가요..?? 폰 바꾸고 싶은데 어떻게 사는 게 이득인지 모르겠네요..ㅠㅠ,0
얼마전 리브 엠모바일 프로모션으로 옮겼습니다.. 슼에서 16년을 썼다고 하네요..하지만 150기가 월 17000원에 씁니다 자급제+ 알뜰이 답인것 같숩니다,0
맞아요!!! 어이없이 5G 요금제만 써야한다고 해서; 황당해가지고; 5G 요금제는 아예 저가 요금제가 없던데. 그래서 그냥 자급제 사서 셀프로 선약도 걸고 가족결합 유지해서 쓰고 있습니다. 다시 통신사 통해 구매할 일은 없을듯해요,0
저는 kt 사용하긴 하는데 선택약정에 집전화 인터넷하고 묶어서 결합할인 들어가면 알뜰폰 무제한과 한달에 나오는 요금은 비슷하고 멤버십 포인트도 있고 해서 통신사를 갈아타기가 그렇더라구요ㅋㅋ 이거 때문에 2년 6개월된 폰 바꿀때 진짜 고민했고 결론은 12개월마다 선택약정 재계약하면서 그냥 자급제를 통신사폰으로 5.9프로 이자 내느니 네이버나 11번가 공식스토어에서 신용카드 무이자 할부 들어가는게 훨씬 이득이라고 생각해서 8개월 무이자 할부 결제하고 살고 있는데 진짜 만족합니다,0
요금제는 싼걸 써도 상관없는건가요? 그리고 지금 제 폰은 SKT인데 알뜰요금으로 바꿔야 하나요?,0
자급제+알뜰폰 조합으로 산 이후로 대리점에서 핸드폰 사는게 너무너무 손해로 느껴짐 그리고 대리점 직원들 8할은 나를 너무 불쾌하게 만들어...,0
예전에 통신사 요금제 뭐 쓰냐고 묻길래 유플러스 알뜰요금제 쓴다했더니 진짜냐면서 엄청 비웃던 친구있었는데ㅠ 그친구에게 보여주고 싶은 영상ㅋㅋㅋㅋ 잇섭님 고맙습니다ㅜ,0
lg선택약정25%요금제쓰고있는데 자급제폰사서 유심만끼우면 아무절차없이 사용가능한가요?,0
그럼 그냥 기기만사서 유심칩 바꿔끼는건 어떻게 생각하시나요? 저 지금 그렇게 사용중인데 기존에 사용하던 통신사에서 리필쿠폰도 그대로 주고 혜택은 똑같은거 같은데...,0
소위 불법보조금 많이 뿌리는데서 구입하는게 제일저렴함  상황에 따라 2년약정으로 공시지원금을 받든지 1년약정으로 요금할인을 받든지해서  1~2년마다 번호이동해서 회사에서 뿌리는 마케팅비용 혜택을 계속받아챙기는게 제일 이득임,0
공시가 너무 좋거나 결합할인이 너무 좋을수있습니다. 그리고 3사는 기초연금 차상위계층 유공자 할인도 있습니다. 장단점을 잘따져봐야죠. 무조건 공식처럼 알뜰폰 최고를 외칠게아니라 기기별로 시기별로 다르니 잘 알아봐야합니다,0
다음 영상은 통신사에서 자급제로 바꾸는 방법을 올려주시면 안되나요? 다음달이면 2년이 되고 약정이나 기계값이 없어지는데 방법을 모르겠네요.,0
부모님 이번에 프리텔레콤 990원 요금제 바꿔 드렸는데 돈 많이 안들더라구 좋더라구요 알뜰폰+자급제 조합 정말 좋은거 같아요~,0
잇섭님 갤럭시 에서 아이폰 자금제 폰을 사서 유심을 바꾸고 비행기모드 3번하면 앱이 자동으로 깔리나요?,0
엄마가 내말 안믿어서 포기했는데 이영상 부모니께 보여드려야겠어요!,0
성지에서 기기 싸게 사는데 요금제가 몇달  ..요금 사용해야 하다던데 비싼 무제한 아님 안좋은거 같으면서 기기값만 보면 저럼하던데 자급제폰이나 기기만 구매 생각중인데 자급제도 요즘 많이 구매해서 기존 유심 그대로 사용하던데 이 방법이 저렴하게 구매 하는건가요 성지는 불법이다 아니다 아님 저렴해 보이게 속는거다 하던데 성지 자급제 기기만 구매 통신사 구매 비교 구매방법 알려주실수 있을까요 워치는 lte 버전 기전 무제한 요금이면 테블릿 사용할때 무료 요금제 유심 하나 사용 가능하던데 이 유심으로 워치 사용가능한가요 무제한 요금제 사용자 무료 유심 하나 사용 가능한건 무제한도 가격마다 무료 유심 가능여부 다른가요,0
자급제 설명을 쉽게해주는 영상이네요,0
알뜰폰 불편한 점은 교통카드 이슈가 아닐까 싶네요. 특히 어르신들 같은 경우 AS 상담시 고객센터 연결에 많이 불편하죠.,0
알뜰폰은 공용와이파이공유기가 따로 설치되어 있어야 하는거죠? Skt.kt.lg공유기전파를 잡아쓸수없죠?,0
쓰는 데이터 양이 많지 않다면 알뜰폰 요금제에 거의 0원에 근접하는 요금제도 찾을 수 있습니다. 대신 그런 요금제는 보통 이벤트성 할인이 들어간 요금제라 일정 기간만 적용되는 경우가 많습니다. 하지만 약정 기간이 없으므로 좀만 부지런하면 극단적으로 적은 요금을 유지 할 수도 있습니다. 평범하게 저렴한 요금제도 많구요.,0
중고 자급제폰+알뜰폰이 최고임. 4g기준 요금제가격이 50~60% 저렴합니다. 쓴지 4년째인데 기변할때도 너무 편합니다. 실보다 득이 더많음. 근데 주변지인들은 나이가있어서 아무리 말해줘도 안바꿈 ㅠㅠ,0
